Creation Date,Update Date,Rule,Status,Severity,File,Line,Message
2012-05-13T11:24:25-0400,2020-01-17T00:51:44-0500,javascript:S3001,OPEN,MINOR,phpmyadmin:js/vendor/jqplot/plugins/jqplot.cursor.js,1082,"Remove this ""delete"" operator or pass an object property to it."
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S2137,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/jquery.jqplot.js,87,"Do not use ""undefined"" to declare a variable - use another name."
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S2583,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/jquery.jqplot.js,8826,"Change this condition so that it does not always evaluate to ""false""; some subsequent code is never executed."
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S3403,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/jquery.jqplot.js,8826,"Remove this ""==="" check; it will always be false. Did you mean to use ""==""?"
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S2583,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/jquery.jqplot.js,9512,"Change this condition so that it does not always evaluate to ""false""; some subsequent code is never executed."
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S3403,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/jquery.jqplot.js,9512,"Remove this ""==="" check; it will always be false. Did you mean to use ""==""?"
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S2259,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/plugins/jqplot.pieRenderer.js,391,"TypeError can be thrown as ""options"" might be null or undefined here."
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S2583,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/plugins/jqplot.pieRenderer.js,683,"Change this condition so that it does not always evaluate to ""false""; some subsequent code is never executed."
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S2583,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/plugins/jqplot.pieRenderer.js,708,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed."
2012-05-11T13:16:24-0400,2020-01-17T00:51:44-0500,javascript:S2583,OPEN,MAJOR,phpmyadmin:js/vendor/jqplot/plugins/jqplot.pieRenderer.js,752,"Change this condition so that it does not always evaluate to ""false""; some subsequent code is never executed."
2011-05-31T09:50:03-0400,2020-01-17T00:51:44-0500,javascript:S2583,OPEN,MAJOR,phpmyadmin:js/vendor/jquery/jquery.tablesorter.js,522,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed."
