Creation Date,Update Date,Rule,Status,Severity,File,Line,Message
2014-06-06T18:15:05-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/tracker/tests/src/Functional/TrackerTest.php,309,"Remove this call to ""sleep""."
2014-06-06T18:15:05-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/tracker/tests/src/Functional/TrackerTest.php,329,"Remove this call to ""sleep""."
2014-03-10T06:59:14-0400,2020-01-14T11:38:52-0500,php:S2068,OPEN,BLOCKER,drupal-a:core/modules/user/tests/src/Unit/UserAuthTest.php,55,"'password' detected in this variable name, review this potentially hardcoded credential."
2014-03-03T08:56:51-0500,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/tests/Drupal/Tests/Component/PhpStorage/MTimeProtectedFileStorageBase.php,106,"Remove this call to ""sleep""."
2014-02-07T08:04:25-0500,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/system/tests/src/Functional/System/ShutdownFunctionsTest.php,48,"Remove this call to ""sleep""."
2013-09-16T00:02:23-0400,2020-01-14T11:38:52-0500,php:S2115,OPEN,BLOCKER,drupal-a:core/lib/Drupal/Core/Database/Driver/sqlite/Connection.php,116,Add password protection to this database.
2013-08-07T02:43:36-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/locale/tests/src/Functional/LocaleUpdateCronTest.php,107,"Remove this call to ""sleep""."
2012-06-14T04:58:39-0400,2020-01-14T11:38:52-0500,php:S2068,OPEN,BLOCKER,drupal-a:core/modules/system/tests/src/Functional/FileTransfer/FileTransferTest.php,18,"'password' detected in this variable name, review this potentially hardcoded credential."
2012-06-11T23:23:41-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/system/tests/src/Functional/System/CronRunTest.php,76,"Remove this call to ""sleep""."
2012-06-06T12:07:44-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/system/tests/src/Functional/Session/SessionTest.php,243,"Remove this call to ""sleep""."
2012-06-06T12:07:44-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/system/tests/src/Functional/Session/SessionTest.php,250,"Remove this call to ""sleep""."
2012-06-06T12:07:44-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/system/tests/src/Functional/Session/SessionTest.php,257,"Remove this call to ""sleep""."
2012-05-29T00:15:03-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/statistics/tests/src/Functional/StatisticsAdminTest.php,166,"Remove this call to ""sleep""."
2012-05-29T00:12:05-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/aggregator/tests/src/Functional/UpdateFeedItemTest.php,61,"Remove this call to ""sleep""."
2009-08-17T16:32:30-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/system/tests/src/Functional/Lock/LockFunctionalTest.php,49,"Remove this call to ""sleep""."
2008-09-21T18:15:52-0400,2020-01-14T11:38:52-0500,php:S2964,OPEN,MINOR,drupal-a:core/modules/tracker/tests/src/Functional/TrackerTest.php,259,"Remove this call to ""sleep""."
